function,dim,variant,seed,err,iters,c1_acc,c2_acc
F32022,10,c2only|orig,1010,1.1368683772161603e-13,249,0,3704
F32022,10,c2only|orig,1011,1.1368683772161603e-13,249,0,3571
F32022,10,c2only|orig,1012,3.410605131648481e-13,249,0,3623
F32022,10,c2only|orig,1013,4.547473508864641e-13,249,0,3756
F32022,10,c2only|orig,1014,2.2737367544323206e-13,249,0,3102
F32022,10,c2only|orig,1015,2.2737367544323206e-13,249,0,4143
F32022,10,c2only|orig,1016,1.1368683772161603e-13,248,0,3052
F32022,10,c2only|orig,1017,1.1368683772161603e-13,249,0,4740
F32022,10,c2only|orig,1018,0.0,249,0,3389
F32022,10,c2only|orig,1019,1.1368683772161603e-13,249,0,3684
F32022,10,c2only|orig,1020,3.410605131648481e-13,249,0,3491
F32022,10,c2only|orig,1021,2.2737367544323206e-13,249,0,3575
F32022,10,c2only|orig,1022,2.2737367544323206e-13,248,0,3296
F32022,10,c2only|orig,1023,2.2737367544323206e-13,249,0,4309
F32022,10,c2only|orig,1024,2.2737367544323206e-13,248,0,2916
F32022,10,c2only|orig,1025,1.1368683772161603e-13,248,0,3344
F32022,10,c2only|orig,1026,2.2737367544323206e-13,249,0,3998
F32022,10,c2only|orig,1027,1.1368683772161603e-13,249,0,3739
F32022,10,c2only|orig,1028,4.547473508864641e-13,249,0,3449
F32022,10,c2only|orig,1029,5.684341886080801e-13,249,0,3776
F42022,10,code3|orig,1000,18.541310227691042,166,30,252
F42022,10,code3|orig,1001,54.0,166,30,237
F42022,10,code3|orig,1002,35.072852378252264,166,21,213
F42022,10,code3|orig,1003,48.99964507450625,166,20,234
F42022,10,code3|orig,1004,75.58946333603672,166,28,180
F42022,10,code3|orig,1005,37.79342529905239,166,30,230
F42022,10,code3|orig,1006,23.330082729909236,166,39,230
F42022,10,code3|orig,1007,39.69569901905561,166,33,212
F42022,10,code3|orig,1008,49.442639786713926,166,30,233
F42022,10,code3|orig,1009,24.949246855032357,166,18,228
F42022,10,code3|orig,1010,52.024533662033264,166,30,231
F42022,10,code3|orig,1011,33.46252655750334,166,30,235
F42022,10,code3|orig,1012,80.93348345912216,166,25,183
F42022,10,code3|orig,1013,70.17246268566532,166,31,204
F42022,10,code3|orig,1014,55.95025865041066,166,28,225
F42022,10,code3|orig,1015,27.873353281835193,166,27,225
F42022,10,code3|orig,1016,26.915782846112506,166,19,235
F42022,10,code3|orig,1017,32.95374900349066,166,32,221
F42022,10,code3|orig,1018,31.721427954772707,166,29,226
F42022,10,code3|orig,1019,27.895989073843907,166,39,241
F42022,10,code3|orig,1020,55.228786242253136,166,27,229
F42022,10,code3|orig,1021,44.0,166,15,245
F42022,10,code3|orig,1022,40.06691210059728,166,28,204
F42022,10,code3|orig,1023,44.136202755671775,166,25,233
F42022,10,code3|orig,1024,41.26233945947013,166,24,236
F42022,10,code3|orig,1025,58.90816451365322,166,30,232
F42022,10,code3|orig,1026,58.299591856351185,166,19,220
F42022,10,code3|orig,1027,51.072202346203426,166,20,205
F42022,10,code3|orig,1028,44.0,166,37,251
F42022,10,code3|orig,1029,42.376511254409365,166,27,222
F42022,10,code3|centroid,1000,20.472309858470226,166,60,169
F42022,10,code3|centroid,1001,56.89741046544714,166,63,177
F42022,10,code3|centroid,1002,53.25446619306422,166,64,158
F42022,10,code3|centroid,1003,33.34669342264283,166,51,191
F42022,10,code3|centroid,1004,35.530540595100206,166,54,196
F42022,10,code3|centroid,1005,22.082902737431823,166,50,191
F42022,10,code3|centroid,1006,30.060558146576568,166,57,193
F42022,10,code3|centroid,1007,46.57662102008658,166,55,208
F42022,10,code3|centroid,1008,48.71328870631942,166,51,198
F42022,10,code3|centroid,1009,48.0,166,51,173
F42022,10,code3|centroid,1010,66.0,166,51,172
F42022,10,code3|centroid,1011,56.403009698317646,166,69,196
F42022,10,code3|centroid,1012,54.0,166,61,150
F42022,10,code3|centroid,1013,58.4199014906045,166,62,195
F42022,10,code3|centroid,1014,32.9477659894236,166,57,204
F42022,10,code3|centroid,1015,49.26312422019021,166,60,198
F42022,10,code3|centroid,1016,41.47527025395732,166,48,187
F42022,10,code3|centroid,1017,44.39791328642684,166,59,155
F42022,10,code3|centroid,1018,25.657652687227937,166,59,216
F42022,10,code3|centroid,1019,59.0425178867672,166,48,182
F42022,10,code3|centroid,1020,33.676051370569326,166,54,205
F42022,10,code3|centroid,1021,47.109407209366054,166,45,198
F42022,10,code3|centroid,1022,39.35042887633779,166,52,200
F42022,10,code3|centroid,1023,38.185447582516645,166,54,177
F42022,10,code3|centroid,1024,40.16565526810257,166,71,194
F42022,10,code3|centroid,1025,57.35724362891756,166,51,190
F42022,10,code3|centroid,1026,44.447892895017844,166,48,182
F42022,10,code3|centroid,1027,40.5086761922455,166,54,188
F42022,10,code3|centroid,1028,41.657329747436165,166,60,198
F42022,10,code3|centroid,1029,23.725407585822836,166,46,209
F42022,10,paper2|orig,1000,57.03897919991459,250,31,208
F42022,10,paper2|orig,1001,44.03939444577122,250,42,234
F42022,10,paper2|orig,1002,50.55046612981664,250,27,206
F42022,10,paper2|orig,1003,80.00495592628954,250,31,210
F42022,10,paper2|orig,1004,53.23612383034367,250,49,197
F42022,10,paper2|orig,1005,50.379023181656294,250,31,239
F42022,10,paper2|orig,1006,23.3172714086827,250,52,191
F42022,10,paper2|orig,1007,64.48095608702727,250,36,219
F42022,10,paper2|orig,1008,61.538980001363825,250,44,207
F42022,10,paper2|orig,1009,52.64832845185106,250,19,226
F42022,10,paper2|orig,1010,50.0,250,31,241
F42022,10,paper2|orig,1011,64.15220330283705,250,33,189
F42022,10,paper2|orig,1012,56.185037841486405,250,32,214
F42022,10,paper2|orig,1013,58.07157272661493,250,41,208
F42022,10,paper2|orig,1014,50.098679461625125,250,29,216
F42022,10,paper2|orig,1015,72.0,250,51,187
F42022,10,paper2|orig,1016,67.29885553165445,250,31,216
F42022,10,paper2|orig,1017,53.90957091678422,250,39,223
F42022,10,paper2|orig,1018,48.54743800417191,250,36,209
F42022,10,paper2|orig,1019,44.44734357770767,250,48,191
F42022,10,paper2|orig,1020,65.60082074150523,250,45,186
F42022,10,paper2|orig,1021,35.003601894159715,250,29,225
F42022,10,paper2|orig,1022,27.765145014455356,250,40,179
F42022,10,paper2|orig,1023,44.0,250,29,201
F42022,10,paper2|orig,1024,45.08392977533765,250,35,225
F42022,10,paper2|orig,1025,63.93413811525295,250,35,216
F42022,10,paper2|orig,1026,66.87688800985643,250,26,209
F42022,10,paper2|orig,1027,49.55806282078515,250,34,171
F42022,10,paper2|orig,1028,52.80169362771335,250,44,192
F42022,10,paper2|orig,1029,76.5,250,41,189
F42022,10,paper2|centroid,1000,57.080935083846725,250,92,173
F42022,10,paper2|centroid,1001,57.74633572623418,250,82,159
F42022,10,paper2|centroid,1002,38.0,250,52,167
F42022,10,paper2|centroid,1003,63.84639158400455,250,79,198
F42022,10,paper2|centroid,1004,45.347287711536296,250,73,165
F42022,10,paper2|centroid,1005,65.97051197276267,250,87,155
F42022,10,paper2|centroid,1006,59.77598978371702,250,81,164
F42022,10,paper2|centroid,1007,47.73609108704636,250,83,168
F42022,10,paper2|centroid,1008,38.0,250,91,170
F42022,10,paper2|centroid,1009,78.87532891641445,250,68,146
F42022,10,paper2|centroid,1010,51.847124012574454,250,92,169
F42022,10,paper2|centroid,1011,32.0,250,72,160
F42022,10,paper2|centroid,1012,47.94929176634969,250,81,156
F42022,10,paper2|centroid,1013,37.127883069821905,250,89,134
F42022,10,paper2|centroid,1014,58.16250930635556,250,72,155
F42022,10,paper2|centroid,1015,61.40978232931491,250,90,172
F42022,10,paper2|centroid,1016,48.127830893145074,250,72,178
F42022,10,paper2|centroid,1017,71.3819111063948,250,79,168
F42022,10,paper2|centroid,1018,61.46328869322099,250,83,180
F42022,10,paper2|centroid,1019,67.89950928084193,250,86,148
F42022,10,paper2|centroid,1020,58.333570939719266,250,83,164
F42022,10,paper2|centroid,1021,82.67293781955948,250,57,159
F42022,10,paper2|centroid,1022,29.545793525481372,250,80,151
F42022,10,paper2|centroid,1023,61.170058640174716,250,84,136
F42022,10,paper2|centroid,1024,58.048500599869385,250,88,175
F42022,10,paper2|centroid,1025,36.10982733367166,250,96,149
F42022,10,paper2|centroid,1026,56.51512858184958,250,84,157
F42022,10,paper2|centroid,1027,68.31590827245088,250,83,112
F42022,10,paper2|centroid,1028,47.82109800324088,250,110,147
F42022,10,paper2|centroid,1029,60.0,250,94,157
F42022,10,c2only|orig,1000,54.918712093859426,250,0,283
F42022,10,c2only|orig,1001,21.59189211472551,250,0,267
F42022,10,c2only|orig,1002,31.59999839776674,250,0,285
F42022,10,c2only|orig,1003,76.96585115048515,250,0,292
F42022,10,c2only|orig,1004,43.78599407277227,250,0,269
F42022,10,c2only|orig,1005,29.25406616457792,250,0,251
F42022,10,c2only|orig,1006,45.91207214880126,250,0,267
F42022,10,c2only|orig,1007,30.01412906679957,250,0,291
F42022,10,c2only|orig,1008,47.25690944430096,250,0,274
F42022,10,c2only|orig,1009,47.15773746575701,250,0,272
F42022,10,c2only|orig,1010,35.18682467637518,250,0,265
F42022,10,c2only|orig,1011,33.983538449226444,250,0,284
F42022,10,c2only|orig,1012,44.53560115466894,250,0,266
F42022,10,c2only|orig,1013,60.19381487904093,250,0,282
F42022,10,c2only|orig,1014,23.414181976714076,250,0,290
F42022,10,c2only|orig,1015,29.25802007425102,250,0,314
F42022,10,c2only|orig,1016,38.0,250,0,264
F42022,10,c2only|orig,1017,27.49948933216774,250,0,308
F42022,10,c2only|orig,1018,43.385625035156295,250,0,302
F42022,10,c2only|orig,1019,42.0,250,0,269
F42022,10,c2only|orig,1020,32.587654728549865,250,0,272
F42022,10,c2only|orig,1021,37.54839165781743,250,0,276
F42022,10,c2only|orig,1022,26.791328116347586,250,0,274
F42022,10,c2only|orig,1023,33.21356176183383,250,0,270
F42022,10,c2only|orig,1024,63.27778625582198,250,0,304
F42022,10,c2only|orig,1025,22.386558601613956,250,0,314
F42022,10,c2only|orig,1026,38.0,250,0,251
F42022,10,c2only|orig,1027,27.08865941532372,250,0,295
F42022,10,c2only|orig,1028,47.82307754555757,250,0,258
F42022,10,c2only|orig,1029,54.0,250,0,279
F52022,10,code3|orig,1000,1.5854471939746873e-05,166,31,3339
F52022,10,code3|orig,1001,2.018715508711466e-05,166,28,3379
F52022,10,code3|orig,1002,1.4610452581109712e-07,166,34,3311
F52022,10,code3|orig,1003,9.30729561332555e-06,166,37,3254
F52022,10,code3|orig,1004,3.9543385810247855e-06,166,23,2976
F52022,10,code3|orig,1005,7.4643265861595864e-06,166,34,3322
F52022,10,code3|orig,1006,1.159004898454441e-05,166,28,3290
F52022,10,code3|orig,1007,0.0895282505450723,166,26,3233
F52022,10,code3|orig,1008,1.5776777217979543e-08,166,32,3284
F52022,10,code3|orig,1009,2.0865195438091177e-07,166,38,3223
F52022,10,code3|orig,1010,1.5766975252518023e-05,166,36,3341
F52022,10,code3|orig,1011,1.822216484015371e-05,166,32,3333
F52022,10,code3|orig,1012,0.08952825076471527,166,36,2974
F52022,10,code3|orig,1013,4.467729013413191e-07,166,38,3140
F52022,10,code3|orig,1014,6.561805321325664e-06,166,29,3383
F52022,10,code3|orig,1015,0.08952834999547576,166,34,3150
F52022,10,code3|orig,1016,0.08958648844691197,166,31,3137
F52022,10,code3|orig,1017,0.08954738197201095,166,40,3306
F52022,10,code3|orig,1018,5.540146867133444e-05,166,33,3318
F52022,10,code3|orig,1019,1.519970282970462e-08,166,42,3114
F52022,10,code3|orig,1020,3.940044734918047e-09,166,37,3096
F52022,10,code3|orig,1021,4.006742290130205e-05,166,42,3120
F52022,10,code3|orig,1022,1.968101059901528e-08,166,34,3235
F52022,10,code3|orig,1023,2.5290602252425742e-06,166,30,3367
F52022,10,code3|orig,1024,8.473806474285084e-07,166,20,3238
F52022,10,code3|orig,1025,3.955228487484419e-05,166,39,3306
F52022,10,code3|orig,1026,4.445314516487997e-07,166,25,3313
F52022,10,code3|orig,1027,0.00010616124757234502,166,39,3298
F52022,10,code3|orig,1028,2.8810288767999737e-06,166,41,3393
F52022,10,code3|orig,1029,8.511237410857575e-06,166,22,3311
F52022,10,code3|centroid,1000,1.1368683772161603e-13,166,828,1373
F52022,10,code3|centroid,1001,1.1368683772161603e-13,166,808,1434
F52022,10,code3|centroid,1002,3.410605131648481e-13,166,807,1349
F52022,10,code3|centroid,1003,2.2737367544323206e-13,166,1010,1208
F52022,10,code3|centroid,1004,0.0,166,944,1282
F52022,10,code3|centroid,1005,1.1368683772161603e-13,166,917,1253
F52022,10,code3|centroid,1006,1.1368683772161603e-13,166,751,1521
F52022,10,code3|centroid,1007,0.08952825041660617,166,858,1480
F52022,10,code3|centroid,1008,1.1368683772161603e-13,166,934,1163
F52022,10,code3|centroid,1009,3.410605131648481e-13,166,812,1365
F52022,10,code3|centroid,1010,1.1368683772161603e-13,166,1027,1389
F52022,10,code3|centroid,1011,0.0,166,880,1314
F52022,10,code3|centroid,1012,1.1368683772161603e-13,166,876,1296
F52022,10,code3|centroid,1013,2.2737367544323206e-13,166,959,1447
F52022,10,code3|centroid,1014,3.410605131648481e-13,166,768,1321
F52022,10,code3|centroid,1015,1.1368683772161603e-13,166,954,1299
F52022,10,code3|centroid,1016,1.1368683772161603e-13,166,877,1780
F52022,10,code3|centroid,1017,1.1368683772161603e-13,166,727,1424
F52022,10,code3|centroid,1018,1.1368683772161603e-13,166,841,1257
F52022,10,code3|centroid,1019,1.1368683772161603e-13,166,881,1463
F52022,10,code3|centroid,1020,0.0,166,885,1420
F52022,10,code3|centroid,1021,0.0,166,884,1237
F52022,10,code3|centroid,1022,2.2737367544323206e-13,166,1002,1239
F52022,10,code3|centroid,1023,2.2737367544323206e-13,166,722,1392
F52022,10,code3|centroid,1024,1.1368683772161603e-13,166,854,1257
F52022,10,code3|centroid,1025,0.0,166,996,1301
F52022,10,code3|centroid,1026,1.1368683772161603e-13,166,865,1368
F52022,10,code3|centroid,1027,1.1368683772161603e-13,166,871,1211
F52022,10,code3|centroid,1028,2.2737367544323206e-13,166,915,1311
F52022,10,code3|centroid,1029,1.1368683772161603e-13,166,840,1492
F52022,10,paper2|orig,1000,6.207301339600235e-11,250,42,2906
F52022,10,paper2|orig,1001,1.547959982417524e-08,250,48,3202
F52022,10,paper2|orig,1002,9.890754881780595e-12,250,49,3081
F52022,10,paper2|orig,1003,0.08952825041649248,250,35,2380
F52022,10,paper2|orig,1004,2.2737367544323206e-13,250,29,2569
F52022,10,paper2|orig,1005,3.586569619073998e-08,250,33,3241
F52022,10,paper2|orig,1006,3.410605131648481e-13,250,32,2622
F52022,10,paper2|orig,1007,9.624727681512013e-10,250,30,3068
F52022,10,paper2|orig,1008,9.67588675848674e-10,250,42,3168
F52022,10,paper2|orig,1009,1.1368683772161603e-13,249,45,2470
F52022,10,paper2|orig,1010,0.0,249,40,2386
F52022,10,paper2|orig,1011,1.1368683772161603e-13,249,60,2373
F52022,10,paper2|orig,1012,9.265818334824871e-09,250,27,2976
F52022,10,paper2|orig,1013,2.6132088351005223e-06,250,39,3523
F52022,10,paper2|orig,1014,3.4751201383187436e-07,250,33,3490
F52022,10,paper2|orig,1015,1.2653345038415864e-10,250,42,3244
F52022,10,paper2|orig,1016,2.8421709430404007e-12,250,34,3157
F52022,10,paper2|orig,1017,8.660663297632709e-10,250,42,3196
F52022,10,paper2|orig,1018,0.08952825043991197,250,49,2123
F52022,10,paper2|orig,1019,1.1368683772161603e-13,249,52,2547
F52022,10,paper2|orig,1020,5.377387424232438e-10,250,36,3230
F52022,10,paper2|orig,1021,1.1368683772161603e-13,249,35,2516
F52022,10,paper2|orig,1022,1.2505552149377763e-12,250,38,2675
F52022,10,paper2|orig,1023,4.547473508864641e-13,250,54,2847
F52022,10,paper2|orig,1024,1.2164491636212915e-11,250,29,3011
F52022,10,paper2|orig,1025,0.08952825041649248,249,47,2321
F52022,10,paper2|orig,1026,8.981260180007666e-11,250,38,3025
F52022,10,paper2|orig,1027,0.0,249,40,2453
F52022,10,paper2|orig,1028,1.2960299500264227e-11,250,49,2693
F52022,10,paper2|orig,1029,7.556764103355817e-10,250,37,3038
F52022,10,paper2|centroid,1000,1.1368683772161603e-13,249,1192,1379
F52022,10,paper2|centroid,1001,1.1368683772161603e-13,249,670,1692
F52022,10,paper2|centroid,1002,1.1368683772161603e-13,249,824,1629
F52022,10,paper2|centroid,1003,0.0,249,1158,1227
F52022,10,paper2|centroid,1004,2.2737367544323206e-13,249,745,1528
F52022,10,paper2|centroid,1005,1.1368683772161603e-13,249,1210,1170
F52022,10,paper2|centroid,1006,1.1368683772161603e-13,249,897,1509
F52022,10,paper2|centroid,1007,1.1368683772161603e-13,249,1166,1593
F52022,10,paper2|centroid,1008,1.1368683772161603e-13,249,1188,1480
F52022,10,paper2|centroid,1009,0.0,249,1102,1440
F52022,10,paper2|centroid,1010,1.1368683772161603e-13,249,1232,2014
F52022,10,paper2|centroid,1011,1.1368683772161603e-13,249,1158,1285
F52022,10,paper2|centroid,1012,0.0,249,1024,1467
F52022,10,paper2|centroid,1013,2.2737367544323206e-13,249,1075,1573
F52022,10,paper2|centroid,1014,1.1368683772161603e-13,249,780,1865
F52022,10,paper2|centroid,1015,2.2737367544323206e-13,249,896,1637
F52022,10,paper2|centroid,1016,1.1368683772161603e-13,249,1023,1298
F52022,10,paper2|centroid,1017,1.1368683772161603e-13,249,917,1796
F52022,10,paper2|centroid,1018,1.1368683772161603e-13,249,877,1543
F52022,10,paper2|centroid,1019,0.0,249,1002,1391
F52022,10,paper2|centroid,1020,1.1368683772161603e-13,249,1008,1464
F52022,10,paper2|centroid,1021,2.2737367544323206e-13,249,1244,1357
F52022,10,paper2|centroid,1022,2.2737367544323206e-13,249,1392,1259
F52022,10,paper2|centroid,1023,2.2737367544323206e-13,249,829,1591
F52022,10,paper2|centroid,1024,1.1368683772161603e-13,249,956,1533
F52022,10,paper2|centroid,1025,1.1368683772161603e-13,249,731,1796
F52022,10,paper2|centroid,1026,0.0,249,833,1916
F52022,10,paper2|centroid,1027,1.1368683772161603e-13,249,1157,1352
F52022,10,paper2|centroid,1028,0.0,249,1005,1451
F52022,10,paper2|centroid,1029,2.2737367544323206e-13,249,824,1688
F52022,10,c2only|orig,1000,3.389830794731097e-06,250,0,5091
F52022,10,c2only|orig,1001,7.048583938740194e-12,250,0,4595
F52022,10,c2only|orig,1002,3.960280992032494e-09,250,0,5057
F52022,10,c2only|orig,1003,7.475290431102621e-07,250,0,5363
F52022,10,c2only|orig,1004,5.764717343481607e-07,250,0,5134
F52022,10,c2only|orig,1005,1.4688573628518498e-06,250,0,4785
F52022,10,c2only|orig,1006,2.033868895523483e-08,250,0,5122
F52022,10,c2only|orig,1007,1.0110511766470154e-05,250,0,4999
F52022,10,c2only|orig,1008,0.08952825057576774,250,0,4672
F52022,10,c2only|orig,1009,4.1702821818034863e-07,250,0,5090
F52022,10,c2only|orig,1010,1.8899527276516892e-08,250,0,5220
F52022,10,c2only|orig,1011,9.388739954374614e-07,250,0,5054
F52022,10,c2only|orig,1012,8.842948773235548e-08,250,0,4796
F52022,10,c2only|orig,1013,1.6816056813695468e-07,250,0,4972
F52022,10,c2only|orig,1014,1.1799136586887471e-05,250,0,5161
F52022,10,c2only|orig,1015,2.18541559888763e-05,250,0,5210
F52022,10,c2only|orig,1016,8.901344017431256e-07,250,0,5230
F52022,10,c2only|orig,1017,1.1786932986979082e-05,250,0,5112
F52022,10,c2only|orig,1018,1.6109424905152991e-09,250,0,4729
F52022,10,c2only|orig,1019,6.227867288544076e-08,250,0,5265
F52022,10,c2only|orig,1020,6.344857865769882e-07,250,0,5127
F52022,10,c2only|orig,1021,1.8323589756619185e-08,250,0,5078
F52022,10,c2only|orig,1022,8.244744549301686e-07,250,0,4929
F52022,10,c2only|orig,1023,5.4569682106375694e-12,250,0,4921
F52022,10,c2only|orig,1024,5.843855888088001e-08,250,0,4913
F52022,10,c2only|orig,1025,9.094947017729282e-12,250,0,4908
F52022,10,c2only|orig,1026,4.7110688683460467e-08,250,0,4880
F52022,10,c2only|orig,1027,3.0468072509393096e-11,250,0,4912
F52022,10,c2only|orig,1028,3.399838988116244e-08,250,0,4900
F52022,10,c2only|orig,1029,6.785696768929483e-07,250,0,5202
F62022,10,code3|orig,1000,895.3058995089077,166,21,3313
F62022,10,code3|orig,1001,799.4055125635182,166,34,3122
F62022,10,code3|orig,1002,204.94561436666572,166,25,2359
F62022,10,code3|orig,1003,15500.30816424343,166,27,3520
F62022,10,code3|orig,1004,6194.52452653958,166,23,3177
F62022,10,code3|orig,1005,447.80623176072186,166,25,1947
F62022,10,code3|orig,1006,6369.695554239395,166,18,3273
F62022,10,code3|orig,1007,5950.6886145686885,166,35,3249
F62022,10,code3|orig,1008,2616.570793314342,166,20,3277
F62022,10,code3|orig,1009,800.0325440265842,166,29,3253
F62022,10,code3|orig,1010,3421.141413551828,166,22,2938
F62022,10,code3|orig,1011,7599.016777780935,166,23,3364
F62022,10,code3|orig,1012,7542.466790112434,166,23,3492
F62022,10,code3|orig,1013,119.54548241412863,166,26,2087
F62022,10,code3|orig,1014,1030.8059551587776,166,22,3236
F62022,10,code3|orig,1015,6996.1113080211835,166,26,3525
F62022,10,code3|orig,1016,3444.9880973417103,166,23,3355
F62022,10,code3|orig,1017,1246.8304678713398,166,20,3115
F62022,10,code3|orig,1018,2078.134723600544,166,24,2536
F62022,10,code3|orig,1019,698.6645016067991,166,24,3199
F62022,10,code3|orig,1020,1071.5918133551213,166,25,3276
F62022,10,code3|orig,1021,1354.3304303808113,166,25,2911
F62022,10,code3|orig,1022,1046.6548331422446,166,22,2951
F62022,10,code3|orig,1023,1176.9432537101252,166,25,3381
F62022,10,code3|orig,1024,10408.778570317201,166,23,3360
F62022,10,code3|orig,1025,1371.698034588123,166,25,3208
