mass_kg,smax_MPa,smax_raw_MPa,umax_mm,n_nodes,n_elem,note,status,design,mesh,sec,t1,t2,tr,hr,lr,W,rf_ratio
0.6008097461580503,249.28565745637943,249.28565745637943,0.5342812861308425,52153,31462,ok,ok,104,3.0,29.799731731414795,10.67626304415963,6.379368421235692,6.650237561758172,40.12267923481366,46.59742303079092,44.012989830127154,0.5428361557614116
1.0075360862587794,116.88693020803225,116.88693020803225,0.14893985069580287,91961,55312,ok,ok,105,3.0,67.3429126739502,10.60412252018434,4.68547833131297,6.223858380146126,79.68002354108374,67.68766066625716,76.33286186465324,0.3035447657018292
0.5164770473637323,792.2996718215189,792.2996718215189,1.9565653259567652,62238,33889,ok,ok,106,3.0,25.16597008705139,4.693742843635412,3.5034305816207842,2.0662741278070538,71.50466731768161,44.86708033624183,78.39643499052156,0.73595265110944
0.756580691113305,377.5047365719203,382.06444212113655,0.966161740949137,70119,41161,ok,ok,107,3.0,37.847209453582764,5.270715427923966,7.568344438719582,5.218803347826643,72.73971362986632,25.085460175847636,74.62714527648407,0.32699275698948593
0.9836067729989395,401.00647307615367,720.3569490845807,1.0400487351283172,87226,51927,ok,ok,108,3.0,60.293363094329834,3.235247623168096,11.722893733357223,5.941962402716769,73.57331907041988,52.88450519880712,78.97543329965771,0.38714632448783726
0.9052562081025632,171.9341003804251,171.9341003804251,0.23252649235318135,67951,42132,ok,ok,109,3.0,47.708186864852905,11.041181119401182,11.111972834132736,7.855968121438504,75.12280475215994,26.552985750124286,52.35746604885954,0.5560951543804102
0.7516349074372272,711.3921716097024,711.3921716097024,2.2406384755983297,64139,37794,ok,ok,110,3.0,35.23330307006836,5.802580573182412,8.928492173088761,3.3242900872882144,21.379627152453896,46.030690927354335,67.31644114909986,0.3600693898622723
0.47394456509124544,1140.6694735648866,1140.6694735648866,4.910976775894108,47180,26551,ok,ok,111,3.0,17.793715476989746,4.130290778851917,6.469172816423157,2.569725917957798,39.75678143690113,31.363714725338042,57.81222147910145,0.7885892308745313
0.883015180520121,162.597830005824,177.40036040080372,0.2987362743611365,69081,41689,ok,ok,112,3.0,41.25914907455444,10.00790897078142,8.492520600706658,4.051644224085791,59.680290933984466,43.64606095350631,61.71690513757284,0.5226951323721948
0.7278502650472043,366.69220748950687,389.96708464757916,0.5929530085956755,63972,38416,ok,ok,113,3.0,37.6606080532074,6.428373767391728,9.765487929902408,5.558758432380971,57.010063554868296,49.48940375701638,55.49765633610367,0.5830781646145439
0.7256531630969835,284.06421135029854,284.06421135029854,0.6926958225320624,58707,35387,ok,ok,114,3.0,30.966059923171997,10.237778585584664,7.614191076444489,3.9390115188136354,25.000409601634086,37.62858226495372,54.20463933593425,0.37168805584606734
0.7428712122323553,344.2879200253429,344.2879200253429,0.7309636871008507,68689,40267,ok,ok,115,3.0,35.455602407455444,7.031488874892638,5.9036588028795185,5.011180583478319,49.65240856899311,56.107592348071336,70.87022104480198,0.5908966628938912
